date,open,high,low,close,volume
2025-09-08,354.64,358.44,344.84,346.4,75208220.0
2025-09-09,348.44,350.77,343.82,346.97,53815928.0
2025-09-10,350.55,356.33,346.07,347.79,72121679.0
2025-09-11,350.17,368.99,347.6,368.81,103755961.0
2025-09-12,370.94,396.6899,370.24,395.94,168156191.0
2025-09-15,423.13,425.7,402.43,410.04,163823661.0
2025-09-16,414.495,423.25,411.43,421.62,104285529.0
2025-09-17,415.75,428.3121,409.67,425.86,106133531.0
2025-09-18,428.865,432.2199,416.56,416.85,90454451.0
2025-09-19,421.82,429.47,421.72,426.07,93131034.0
2025-09-22,431.11,444.98,429.13,434.21,97108777.0
2025-09-23,439.88,440.97,423.72,425.85,83422620.0
2025-09-24,429.83,444.21,429.0301,442.79,93133303.0
2025-09-25,435.24,435.35,419.08,423.39,96746123.0
2025-09-26,428.3,440.47,421.02,440.4,101628148.0
2025-09-29,444.35,450.98,439.5,443.21,79491262.0
2025-09-30,441.52,445.0,433.12,444.72,74357955.0
2025-10-01,443.8,462.29,440.75,459.46,98121913.0
2025-10-02,470.54,470.75,435.57,436.0,137008846.0
2025-10-03,443.285,446.77,416.575,429.83,133187989.0
2025-10-06,440.75,453.55,436.69,453.25,85324868.0
2025-10-07,447.82,452.68,432.4501,433.09,102296050.0
2025-10-08,437.57,441.33,425.23,438.69,71192078.0
2025-10-09,431.81,436.35,426.18,435.54,69339678.0
2025-10-10,436.54,443.13,411.45,413.49,112107422.0
2025-10-13,423.53,436.89,419.7,435.9,79552744.0
2025-10-14,426.79,434.2,417.86,429.24,72669386.0
2025-10-15,434.9,440.51,426.3301,435.15,71558125.0
2025-10-16,434.73,439.35,421.3101,428.75,77189717.0
2025-10-17,425.5,441.4558,423.6,439.31,89331519.0
2025-10-20,443.865,449.8,440.61,447.43,63718906.0
2025-10-21,445.755,449.3,442.05,442.6,54412119.0
2025-10-22,443.45,445.539,429.0,438.97,84023442.0
2025-10-23,420.0,449.3999,413.9,448.98,126709830.0
2025-10-24,446.83,451.68,430.17,433.72,94727682.0
2025-10-27,439.98,460.16,438.69,452.42,105867547.0
2025-10-28,454.775,467.0,451.6,460.55,80185622.0
2025-10-29,462.5,465.7,452.65,461.51,67983445.0
2025-10-30,451.05,455.0607,439.61,440.1,72447888.0
2025-10-31,446.75,458.0,443.6855,456.56,83135566.0
2025-11-03,455.99,474.07,453.8,468.37,84595239.0
2025-11-04,454.46,460.22,443.6,444.26,87756541.0
2025-11-05,452.05,466.3299,440.71,462.07,85572966.0
2025-11-06,461.96,467.45,435.09,445.91,109622885.0
2025-11-07,437.92,439.36,421.88,429.52,103471482.0
2025-11-10,439.6,449.6715,433.36,445.23,76515905.0
2025-11-11,439.4,442.49,432.36,439.62,60533232.0
2025-11-12,442.15,442.329,426.56,430.6,58513518.0
2025-11-13,423.13,424.5,396.34,401.99,118948020.0
2025-11-14,386.3,412.19,382.78,404.35,105506669.0
2025-11-17,398.74,423.96,398.74,408.92,102214236.0
2025-11-18,405.38,408.9,393.71,401.25,80688590.0
2025-11-19,406.18,411.78,398.5,403.99,72047667.0
2025-11-20,414.63,428.94,394.74,395.23,113548826.0
2025-11-21,402.32,402.8,383.76,391.09,100460603.0
2025-11-24,402.17,421.72,401.09,417.78,96806343.0
2025-11-25,414.42,420.48,405.95,419.4,71915584.0
2025-11-26,423.95,426.94,416.89,426.58,63462996.0
2025-11-28,426.59,432.93,426.2,430.17,35747296.0
2025-12-01,425.32,433.6599,425.29,430.14,57463541.0
2025-12-02,430.81,436.8,422.12,429.24,69336526.0
2025-12-03,432.1,447.92,431.11,446.74,87482964.0
2025-12-04,449.94,454.63,445.39,454.53,71906264.0
2025-12-05,453.03,458.87,451.66,455.0,56427481.0
2025-12-08,447.445,449.7463,435.25,439.58,69165720.0
2025-12-09,437.54,452.39,435.7,445.17,62367442.0
2025-12-10,446.065,456.88,443.61,451.45,63257475.0
2025-12-11,448.945,449.2699,440.33,446.89,55979492.0
2025-12-12,448.09,463.01,441.67,458.96,95656749.0
2025-12-15,469.44,481.7694,467.66,475.31,114542202.0
2025-12-16,472.21,491.5,465.83,489.88,107608065.0
2025-12-17,488.22,495.2799,466.2,467.26,106490405.0
2025-12-18,478.16,490.86,473.12,483.37,95168327.0
2025-12-19,488.12,490.49,474.72,481.2,103305174.0
2025-12-22,489.88,498.83,485.33,488.73,86916021.0
2025-12-23,489.395,491.97,482.84,485.56,58223633.0
2025-12-24,488.48,490.9,476.8,485.4,40729397.0
2025-12-26,485.23,489.09,473.82,475.19,58780585.0
2025-12-29,469.0,469.4,459.0,459.64,66263033.0
2025-12-30,461.09,463.12,453.83,454.43,59238442.0
2025-12-31,456.1,456.55,449.3,449.72,49077939.0
2026-01-02,457.8,458.34,435.3,438.07,85535377.0
2026-01-05,447.99,457.5499,444.57,451.67,67940778.0
2026-01-06,446.38,448.25,428.78,432.96,89093758.0
2026-01-07,435.9,438.37,431.29,431.41,59828790.0
2026-01-08,427.89,436.89,424.365,435.8,57041093.0
2026-01-09,435.945,449.05,430.39,445.01,67331456.0
2026-01-12,441.225,454.3,438.0,448.96,61649597.0
2026-01-13,450.2,451.81,443.95,447.2,53719196.0
2026-01-14,442.81,443.91,434.22,439.2,57259428.0
2026-01-15,441.125,445.36,437.65,438.57,49465806.0
2026-01-16,439.5,447.25,435.2601,437.5,60220501.0
2026-01-20,429.36,430.725,417.44,419.25,63187301.0
2026-01-21,421.66,438.2,419.6201,431.44,68123987.0
2026-01-22,435.16,449.5,432.6293,449.36,71546728.0
2026-01-23,447.425,452.43,444.04,449.06,56771347.0
2026-01-26,445.0,445.04,434.28,435.2,49397397.0
2026-01-27,437.41,437.52,430.69,430.9,37733031.0
2026-01-28,431.91,438.26,430.1,431.46,54857363.0
2026-01-29,437.8,440.2299,414.62,416.56,81686049.0
2026-01-30,425.35,439.88,422.7,430.41,82626064.0
2026-02-02,421.29,427.15,414.5,421.81,58739455.0
2026-02-03,424.27,428.56,413.6901,421.96,56886549.0
2026-02-04,420.46,423.9,399.18,406.01,74606873.0
2026-02-05,397.015,402.1,387.5309,397.21,72819826.0
2026-02-06,400.87,414.55,397.751,411.11,62677119.0
2026-02-09,409.905,421.25,407.29,417.32,54484257.0
2026-02-10,418.08,427.25,417.0,425.21,64450225.0
2026-02-11,427.955,436.35,420.03,428.27,57361916.0
2026-02-12,430.3,436.23,414.0,417.07,61933350.0
2026-02-13,414.305,424.06,410.88,417.44,51434074.0
2026-02-17,412.36,413.72,400.51,410.63,59678760.0
2026-02-18,411.11,416.9,409.58,411.32,45921341.0
2026-02-19,407.25,415.2499,404.11,411.71,51019638.0
2026-02-20,408.3,414.7,405.5,411.82,57912204.0
2026-02-23,407.285,407.7,394.04,399.83,69679930.0
2026-02-24,399.5,410.82,397.64,409.38,58579349.0
2026-02-25,412.15,420.34,412.15,417.4,54809689.0
2026-02-26,414.42,416.81,403.66,408.58,53602496.0
2026-02-27,402.94,407.12,398.11,402.51,56890097.0
2026-03-02,390.6,404.54,388.25,403.32,55088337.0
2026-03-03,395.09,396.34,385.39,392.43,62617183.0
2026-03-04,397.845,408.33,394.58,405.94,68305513.0
2026-03-05,401.57,408.62,399.42,405.55,51925894.0
2026-03-06,398.09,402.35,394.21,396.73,64054336.0
2026-03-09,390.05,401.59,381.4,398.68,67018843.0
2026-03-10,402.22,406.59,398.19,399.235,59258743.0
2026-03-11,402.28,416.3799,402.15,407.82,62559927.0
2026-03-12,405.175,406.5,394.65,395.01,60973662.0
2026-03-13,399.165,400.2,389.95,391.2,58504089.0
2026-03-16,396.22,403.73,394.42,395.56,58068343.0
2026-03-17,395.69,400.12,393.0,399.27,46890467.0
2026-03-18,399.0,403.065,392.31,392.78,50853148.0
2026-03-19,387.27,387.27,378.73,380.3,67078229.0
2026-03-20,379.85,379.89,364.4601,367.96,78628222.0
2026-03-23,373.09,385.33,372.73,380.85,74605989.0
2026-03-24,376.56,387.48,376.31,383.03,60004909.0
2026-03-25,389.99,396.23,385.01,385.95,55157265.0
2026-03-26,381.6,384.44,371.87,372.11,55522849.0
2026-03-27,369.69,369.86,359.47,361.83,62065657.0
2026-03-30,365.86,367.29,352.14,355.28,67954345.0
2026-03-31,361.51,373.33,361.0,371.75,75534934.0
2026-04-01,378.63,383.14,374.08,381.26,58683689.0
2026-04-02,364.195,370.28,359.03,360.59,83031226.0
2026-04-06,362.59,367.72,346.64,352.82,77697643.0
2026-04-07,346.44,348.02,337.24,346.65,74515355.0
2026-04-08,363.79,364.5,339.67,343.25,78838615.0
2026-04-09,343.15,348.88,337.25,345.62,62164003.0
2026-04-10,346.285,350.36,342.74,348.95,51336034.0
2026-04-13,350.065,356.35,348.57,352.42,53617413.0
2026-04-14,357.67,367.63,354.77,364.2,59979519.0
2026-04-15,366.83,394.65,362.5,391.95,113810355.0
2026-04-16,393.81,394.06,381.8,388.9,63515124.0
2026-04-17,395.92,409.28,391.65,400.62,90639888.0
2026-04-20,402.58,406.8,388.33,392.5,64603847.0
2026-04-21,393.0,393.95,385.2201,386.42,50530610.0
2026-04-22,387.57,393.01,385.3,387.51,62362775.0
2026-04-23,375.28,386.0,368.39,373.72,93969510.0
2026-04-24,373.5,382.76,370.73,376.3,62893303.0
2026-04-27,372.09,380.78,364.02,378.67,66735816.0
2026-04-28,374.675,382.29,372.54,376.02,50864356.0
2026-04-29,375.4,376.4,370.04,372.8,45384783.0
2026-04-30,372.75,384.75,368.17,381.63,51076041.0
2026-05-01,382.485,397.8211,378.8,390.82,65338257.0
2026-05-04,390.23,394.64,384.8004,392.51,48765143.0
2026-05-05,395.185,402.12,389.0,389.37,47780631.0
2026-05-06,386.25,401.68,384.02,398.73,53465328.0
2026-05-07,407.48,415.83,402.12,411.79,64294201.0
2026-05-08,416.475,431.2,416.39,428.35,65049964.0
2026-05-11,422.16,449.16,416.8,445.0,78376127.0
2026-05-12,441.41,447.8,422.26,433.45,60569303.0
2026-05-13,436.665,453.4,430.21,445.27,68283217.0
2026-05-14,446.49,451.98,441.16,443.3,46070357.0
2026-05-15,433.98,434.66,422.0,422.24,52688741.0
