date,open,high,low,close,volume
2025-07-25,69.13,69.23,68.75,69.17,12574803.0
2025-07-28,68.74,68.9,68.06,68.09,13668762.0
2025-07-29,68.34,69.42,68.15,69.38,16223367.0
2025-07-30,69.11,69.33,68.525,68.75,10447383.0
2025-07-31,68.15,68.65,67.74,67.89,17193215.0
2025-08-01,68.595,69.04,68.27,68.86,16107163.0
2025-08-04,68.715,69.085,68.31,68.96,10701286.0
2025-08-05,68.9,69.485,68.75,69.05,11993020.0
2025-08-06,69.12,69.8,68.63,69.51,10782962.0
2025-08-07,69.46,70.715,69.33,70.43,15790795.0
2025-08-08,70.365,70.871,70.08,70.34,9232604.0
2025-08-11,70.3,70.86,69.96,70.75,10909226.0
2025-08-12,70.815,71.06,70.22,70.71,11064630.0
2025-08-13,70.69,70.77,70.23,70.46,10354797.0
2025-08-14,70.38,70.46,69.39,69.55,10721671.0
2025-08-15,69.74,70.385,69.57,69.92,12381096.0
2025-08-18,69.98,70.05,69.05,69.13,14094871.0
2025-08-19,69.3,70.22,69.24,70.13,13861970.0
2025-08-20,70.74,71.705,70.405,70.7,17530714.0
2025-08-21,70.6,70.905,70.33,70.66,8840415.0
2025-08-22,70.96,71.02,69.92,70.13,12999373.0
2025-08-25,70.11,70.23,68.715,68.93,13634087.0
2025-08-26,69.04,69.08,68.575,68.73,17964198.0
2025-08-27,68.82,68.87,68.465,68.83,11562261.0
2025-08-28,68.88,68.9,68.28,68.36,16209863.0
2025-08-29,68.67,69.14,68.425,68.99,14601046.0
2025-09-02,68.96,69.34,68.255,69.06,24769678.0
2025-09-03,68.66,69.095,67.37,68.99,33581294.0
2025-09-04,69.11,69.46,68.115,68.25,16735343.0
2025-09-05,68.01,68.58,67.87,67.96,23977629.0
2025-09-08,67.855,67.88,67.16,67.43,21671575.0
2025-09-09,67.28,68.105,67.28,67.86,14120212.0
2025-09-10,67.79,68.0854,67.21,67.82,16041499.0
2025-09-11,67.92,68.165,67.58,67.62,15128384.0
2025-09-12,67.6,67.715,66.935,67.01,18712185.0
2025-09-15,66.68,66.78,66.1,66.21,15985987.0
2025-09-16,66.35,66.51,66.055,66.24,18555767.0
2025-09-17,66.405,67.13,66.405,67.04,17372246.0
2025-09-18,66.8,67.035,66.35,66.46,17722860.0
2025-09-19,66.49,66.73,66.045,66.43,31192810.0
2025-09-22,66.16,66.59,66.08,66.21,13298625.0
2025-09-23,66.35,66.76,65.9,66.71,15072787.0
2025-09-24,66.405,66.78,65.96,66.45,14758847.0
2025-09-25,66.75,66.92,65.95,65.98,14394927.0
2025-09-26,66.07,66.335,65.5,65.67,17821425.0
2025-09-29,65.67,66.1,65.3538,66.04,14818306.0
2025-09-30,66.07,66.64,65.9601,66.32,13814983.0
2025-10-01,66.505,66.83,66.29,66.78,14877496.0
2025-10-02,66.525,66.65,65.86,66.1,14350722.0
2025-10-03,66.1,66.985,66.04,66.65,12249185.0
2025-10-06,66.49,66.5,65.84,66.1,14333320.0
2025-10-07,66.225,67.26,65.87,66.79,13328267.0
2025-10-08,66.665,66.87,66.06,66.12,12606575.0
2025-10-09,66.29,66.8,66.12,66.37,12705186.0
2025-10-10,66.52,67.395,66.375,67.04,17991250.0
2025-10-13,66.23,66.8,66.0,66.8,13689990.0
2025-10-14,66.87,67.57,66.745,67.51,14245513.0
2025-10-15,67.265,67.72,66.92,67.08,11193264.0
2025-10-16,67.175,68.105,67.16,67.59,15706803.0
2025-10-17,68.0,68.495,67.8,68.44,15541766.0
2025-10-20,68.425,68.64,67.92,68.44,17786734.0
2025-10-21,70.565,71.39,70.23,71.22,33651210.0
2025-10-22,71.36,71.615,70.51,70.81,18292636.0
2025-10-23,70.81,70.9287,69.72,69.94,13989214.0
2025-10-24,69.91,70.05,69.645,69.71,15688135.0
2025-10-27,69.78,70.115,69.25,70.06,13799934.0
2025-10-28,70.045,70.9,69.95,70.16,12730269.0
2025-10-29,69.92,70.03,68.155,68.35,19789225.0
2025-10-30,68.45,69.29,68.3872,68.98,14751729.0
2025-10-31,68.545,69.07,67.9001,68.9,16742419.0
2025-11-03,68.8,68.89,67.66,67.97,15660291.0
2025-11-04,68.47,68.73,68.16,68.66,12743779.0
2025-11-05,68.66,68.83,68.175,68.51,12849957.0
2025-11-06,68.3,69.135,67.92,69.06,15906592.0
2025-11-07,69.81,70.87,69.41,70.55,25108273.0
2025-11-10,70.01,70.66,69.44,70.52,15317844.0
2025-11-11,70.98,71.75,70.66,71.61,16160195.0
2025-11-12,71.49,71.89,71.34,71.51,13612608.0
2025-11-13,71.415,71.6675,71.0,71.07,14002709.0
2025-11-14,71.405,71.64,70.6,71.16,13171992.0
2025-11-17,71.2,71.525,70.62,70.68,14771795.0
2025-11-18,70.99,71.34,70.57,71.22,12838916.0
2025-11-19,71.2,71.445,70.8143,71.11,12401019.0
2025-11-20,70.95,71.48,70.61,71.21,15395603.0
2025-11-21,71.68,73.19,71.485,72.95,26492335.0
2025-11-24,73.16,73.16,71.57,72.59,39817398.0
2025-11-25,72.795,72.925,72.1395,72.61,17450406.0
2025-11-26,72.6,73.085,72.39,72.88,11795043.0
2025-11-28,73.0,73.23,72.76,73.12,6839360.0
2025-12-01,72.6,72.905,71.93,71.95,14387174.0
2025-12-02,71.8,71.8,70.43,70.67,19871297.0
2025-12-03,70.88,71.4,70.61,70.81,17001656.0
2025-12-04,70.83,71.34,70.3701,70.45,17709843.0
2025-12-05,70.315,70.71,69.8735,70.0,13978097.0
2025-12-08,69.84,70.38,69.49,70.25,17775041.0
2025-12-09,70.37,70.625,69.83,70.09,13009411.0
2025-12-10,70.39,70.53,69.78,70.21,29789342.0
2025-12-11,70.55,70.69,68.79,69.11,23124112.0
2025-12-12,69.11,70.6199,69.04,70.52,18444444.0
2025-12-15,70.43,71.315,70.32,70.97,18659943.0
2025-12-16,71.3,71.3,70.32,70.37,17369956.0
2025-12-17,70.57,70.92,70.305,70.67,13672696.0
2025-12-18,70.27,70.795,70.17,70.36,15524658.0
2025-12-19,70.06,70.765,70.03,70.06,36911028.0
2025-12-22,69.93,70.22,69.655,70.21,12828183.0
2025-12-23,70.2,70.255,69.69,69.87,9470834.0
2025-12-24,69.895,70.16,69.75,70.11,4340569.0
2025-12-26,69.95,70.16,69.725,69.87,5711282.0
2025-12-29,70.0,70.42,69.85,70.16,9686106.0
2025-12-30,70.0,70.235,69.8,70.07,8610879.0
2025-12-31,70.07,70.16,69.8801,69.91,8127448.0
2026-01-02,69.85,69.87,68.975,69.12,12151264.0
2026-01-05,68.92,68.92,67.92,67.94,21186642.0
2026-01-06,68.01,68.25,67.59,67.84,21019719.0
2026-01-07,67.99,68.07,67.274,67.54,20223314.0
2026-01-08,67.54,69.455,67.45,69.37,19236905.0
2026-01-09,69.43,70.66,69.12,70.51,19638541.0
2026-01-12,70.895,70.965,70.235,70.5,20582303.0
2026-01-13,70.42,71.24,70.27,71.24,18324618.0
2026-01-14,71.17,71.71,70.81,71.44,16738877.0
2026-01-15,71.59,71.6,70.365,70.48,15463958.0
2026-01-16,70.29,70.74,70.04,70.44,20026916.0
2026-01-20,70.0,71.78,69.79,71.75,22152118.0
2026-01-21,71.98,72.24,70.83,72.01,21660524.0
2026-01-22,71.825,72.04,71.44,71.87,13962706.0
2026-01-23,72.015,73.06,71.775,72.88,18306644.0
2026-01-26,72.86,73.295,72.54,72.56,14017293.0
2026-01-27,72.44,73.5551,72.268,73.55,13239048.0
2026-01-28,73.21,73.62,72.565,73.06,14633555.0
2026-01-29,73.18,74.085,73.14,73.43,20861899.0
2026-01-30,73.71,74.895,73.54,74.81,26420184.0
2026-02-02,75.01,75.695,74.4,75.33,19301496.0
2026-02-03,75.27,77.5,75.13,76.89,27007028.0
2026-02-04,77.265,78.105,77.08,77.35,28607236.0
2026-02-05,77.82,78.855,77.59,78.51,21633386.0
2026-02-06,78.5,79.2,78.26,79.03,18512195.0
2026-02-09,78.67,79.11,77.535,77.97,23415507.0
2026-02-10,76.63,77.51,76.01,76.81,28848162.0
2026-02-11,76.88,79.05,76.58,78.6,22649618.0
2026-02-12,78.98,80.41,78.79,79.0,26043174.0
2026-02-13,78.45,79.4,78.13,78.68,16711773.0
2026-02-17,78.99,79.635,78.74,79.56,16260193.0
2026-02-18,79.5,79.84,78.9232,79.49,16304845.0
2026-02-19,79.46,79.6712,78.59,78.91,14924501.0
2026-02-20,79.33,79.84,78.89,79.84,17174602.0
2026-02-23,79.52,80.845,79.5,80.56,17157624.0
2026-02-24,80.54,81.09,79.85,80.72,16448460.0
2026-02-25,80.4,80.69,79.555,80.47,18086855.0
2026-02-26,80.75,80.89,80.021,80.5,12843160.0
2026-02-27,80.94,82.0,80.82,81.56,28483340.0
2026-03-02,81.25,81.4,80.15,80.22,18137157.0
2026-03-03,79.86,80.08,78.555,79.34,20549253.0
2026-03-04,79.29,79.47,77.75,78.1,21011278.0
2026-03-05,77.675,77.72,76.495,77.03,23165627.0
2026-03-06,76.8,77.19,76.35,77.04,15515870.0
2026-03-09,76.62,78.07,76.53,77.8,18553831.0
2026-03-10,77.475,78.405,77.1,77.88,17242962.0
2026-03-11,77.71,77.71,76.595,77.63,11550710.0
2026-03-12,77.42,78.16,76.895,77.61,16842004.0
2026-03-13,77.47,78.045,77.19,77.34,11974384.0
2026-03-16,78.0,78.43,77.74,77.82,11761234.0
2026-03-17,78.0,78.3,77.451,77.58,14899042.0
2026-03-18,77.08,77.125,75.85,75.97,13134637.0
2026-03-19,76.0,76.45,75.525,75.55,13023020.0
2026-03-20,75.565,76.05,74.39,74.75,33298585.0
2026-03-23,75.34,75.4471,74.55,75.11,15053953.0
2026-03-24,74.86,75.685,74.63,74.67,15653679.0
2026-03-25,74.59,75.645,74.07,75.25,14787677.0
2026-03-26,75.19,75.745,74.65,74.69,11202114.0
2026-03-27,74.82,76.05,74.7,75.71,17460855.0
2026-03-30,75.93,76.995,75.72,76.27,18502810.0
2026-03-31,76.53,77.015,75.505,76.05,18300528.0
2026-04-01,76.15,76.36,75.26,76.08,15834215.0
2026-04-02,76.58,76.958,76.12,76.72,14573387.0
2026-04-06,76.64,77.275,76.2218,77.22,8259893.0
2026-04-07,77.2,77.595,75.625,75.91,12769006.0
2026-04-08,75.81,77.37,75.315,77.29,12331294.0
2026-04-09,76.65,78.29,76.37,78.18,14310971.0
2026-04-10,77.98,78.17,77.305,77.47,11081362.0
2026-04-13,77.32,77.45,75.825,76.41,12695868.0
2026-04-14,75.97,76.62,75.8,75.9,12397590.0
2026-04-15,75.74,75.74,74.72,75.31,16211836.0
2026-04-16,75.03,75.835,74.9,75.18,11501865.0
2026-04-17,74.95,76.055,74.8,75.74,15033805.0
2026-04-20,75.82,76.22,75.36,75.48,10141757.0
2026-04-21,75.475,75.53,74.615,74.7,11806770.0
2026-04-22,74.9,75.38,74.55,74.63,9352241.0
2026-04-23,75.44,76.66,75.16,76.28,12060202.0
2026-04-24,76.71,77.005,76.17,76.63,12008665.0
2026-04-27,76.71,76.71,75.4,75.44,15812180.0
2026-04-28,79.52,80.32,78.075,78.35,30710565.0
2026-04-29,78.37,79.275,78.19,78.87,18294748.0
2026-04-30,78.795,79.12,78.325,78.76,15142155.0
2026-05-01,79.29,79.64,78.035,78.58,12610306.0
2026-05-04,78.06,78.77,77.73,78.19,12672400.0
2026-05-05,78.19,78.78,77.74,78.48,11637523.0
2026-05-06,78.78,79.33,78.565,79.23,14060314.0
2026-05-07,78.79,79.145,78.095,78.43,16530949.0
2026-05-08,78.565,79.2,78.115,78.42,12446883.0
2026-05-11,78.16,78.73,77.8423,78.66,10966623.0
2026-05-12,79.0,80.32,78.28,80.03,19883080.0
2026-05-13,79.865,81.03,79.84,80.26,12356954.0
2026-05-14,80.73,80.92,79.91,80.45,10641269.0
2026-05-15,81.36,81.36,80.45,80.82,17526826.0
