date,open,high,low,close,volume
2025-11-21,588.5,598.12,581.86,594.25,21052381.0
2025-11-24,598.72,616.7,597.6301,613.05,23554848.0
2025-11-25,624.0,637.045,618.3,636.22,25212978.0
2025-11-26,637.69,638.36,631.63,633.61,15209471.0
2025-11-28,636.075,648.05,635.5,647.95,10938993.0
2025-12-01,639.55,645.32,637.76,640.87,13029879.0
2025-12-02,642.34,647.87,638.07,647.1,11640829.0
2025-12-03,644.41,648.8499,637.55,639.6,11134259.0
2025-12-04,676.0,676.1,660.05,661.53,29874557.0
2025-12-05,664.0,674.69,662.3947,673.42,21207707.0
2025-12-08,669.34,676.71,665.07,666.8,13160976.0
2025-12-09,663.765,664.48,653.34,656.96,12997113.0
2025-12-10,649.95,654.51,643.3976,650.13,16910729.0
2025-12-11,643.29,655.28,640.795,652.71,13056725.0
2025-12-12,649.8,711.0,638.61,644.23,14016881.0
2025-12-15,645.7,653.0,638.7001,647.51,15549074.0
2025-12-16,643.5,662.54,643.2,657.15,14308945.0
2025-12-17,655.61,661.23,649.2,649.5,15598522.0
2025-12-18,657.025,670.56,656.46,664.45,20260289.0
2025-12-19,666.42,671.0,658.18,658.77,49977036.0
2025-12-22,661.645,673.58,656.65,661.5,15659351.0
2025-12-23,660.05,666.0,658.25,664.94,8486847.0
2025-12-24,662.53,668.18,662.2,667.55,5058537.0
2025-12-26,668.06,668.9499,661.3201,663.29,7133756.0
2025-12-29,658.01,660.25,654.39,658.69,8506409.0
2025-12-30,658.69,672.22,657.84,665.95,9187379.0
2025-12-31,664.75,665.0,659.44,660.09,7940327.0
2026-01-02,662.725,664.39,643.5,650.41,13726515.0
2026-01-05,651.01,664.54,647.7512,658.79,12213744.0
2026-01-06,659.57,665.52,651.9,660.62,11074418.0
2026-01-07,655.64,659.15,644.81,648.69,12846273.0
2026-01-08,645.88,647.102,635.72,646.06,11921629.0
2026-01-09,645.435,654.95,642.85,653.06,11634931.0
2026-01-12,652.525,653.97,641.225,641.97,14797197.0
2026-01-13,642.27,642.27,624.1,631.09,18030282.0
2026-01-14,626.5,628.45,614.815,615.52,15527636.0
2026-01-15,618.48,624.17,614.23,620.8,13076011.0
2026-01-16,624.1762,629.08,620.08,620.25,17012508.0
2026-01-20,607.88,611.4,600.0,604.12,15169564.0
2026-01-21,606.74,618.27,600.08,612.96,14494420.0
2026-01-22,629.35,660.57,626.55,647.63,21394668.0
2026-01-23,644.77,666.4899,644.445,658.76,22797639.0
2026-01-26,665.125,675.28,661.2855,672.36,16327191.0
2026-01-27,674.59,676.815,664.66,672.97,13297303.0
2026-01-28,674.5,677.6775,666.1,668.73,25709600.0
2026-01-29,737.43,744.0,712.55,738.31,59852902.0
2026-01-30,727.5,732.17,713.59,716.5,23744573.0
2026-02-02,714.6,721.3,703.5201,706.41,14365204.0
2026-02-03,707.37,717.0,686.41,691.7,13760535.0
2026-02-04,687.73,688.83,667.46,668.99,16882750.0
2026-02-05,663.58,681.5,653.5,670.21,17131704.0
2026-02-06,665.49,671.9899,646.5001,661.46,18159241.0
2026-02-09,663.18,683.3099,658.78,677.22,14837509.0
2026-02-10,677.6,680.65,669.79,670.72,10455616.0
2026-02-11,674.0,679.2675,657.1,668.69,14323813.0
2026-02-12,669.97,676.0,645.28,649.81,14960093.0
2026-02-13,645.1,651.4299,634.57,639.77,12336341.0
2026-02-17,639.495,642.6,628.8,639.29,12674696.0
2026-02-18,633.8,645.0,628.145,643.22,14649157.0
2026-02-19,638.57,647.19,636.72,644.78,10035698.0
2026-02-20,639.685,663.3499,638.78,655.66,14183375.0
2026-02-23,652.54,657.7,636.0,637.25,8605901.0
2026-02-24,633.08,641.11,628.98,639.3,10135572.0
2026-02-25,642.53,653.88,642.14,653.69,11330386.0
2026-02-26,650.55,661.0,647.5,657.01,10637705.0
2026-02-27,643.45,649.44,638.12,648.18,15703015.0
2026-03-02,637.16,659.94,634.5,653.56,9816064.0
2026-03-03,648.29,659.04,638.84,655.08,12263690.0
2026-03-04,657.96,672.77,657.6711,667.73,10810030.0
2026-03-05,661.93,670.7,650.31,660.57,13341095.0
2026-03-06,647.9,649.47,636.11,644.86,13159322.0
2026-03-09,634.78,647.75,626.78,647.39,13489705.0
2026-03-10,653.56,660.3,649.0,654.07,9859109.0
2026-03-11,654.76,659.12,648.36,654.86,8977162.0
2026-03-12,648.75,653.5,636.9,638.18,11617484.0
2026-03-13,623.89,629.1699,609.55,613.71,18957541.0
2026-03-16,632.0,634.75,623.1004,627.45,15134746.0
2026-03-17,627.985,636.55,621.7,622.66,10348693.0
2026-03-18,616.34,622.65,614.61,615.68,11726290.0
2026-03-19,612.15,613.0,602.26,606.7,13247653.0
2026-03-20,603.53,603.955,587.25,593.66,21214839.0
2026-03-23,605.787,608.64,599.01,604.06,13637934.0
2026-03-24,599.1,601.0,591.0,592.92,10739641.0
2026-03-25,598.74,603.67,593.4,594.89,12585020.0
2026-03-26,582.49,583.0,543.35,547.54,35780129.0
2026-03-27,540.1,543.5999,520.26,525.72,30132953.0
2026-03-30,536.38,539.55,528.54,536.38,22795139.0
2026-03-31,549.98,573.69,546.77,572.13,32898217.0
2026-04-01,580.13,592.5465,573.82,579.23,23608014.0
2026-04-02,566.035,578.5,559.7,574.46,13518524.0
2026-04-06,577.69,582.79,572.0,573.02,9515556.0
2026-04-07,572.48,575.225,564.76,575.05,9580838.0
2026-04-08,606.0,629.95,591.83,612.42,32036613.0
2026-04-09,626.97,637.5,623.0,628.39,19012872.0
2026-04-10,634.47,638.58,624.33,629.86,13294690.0
2026-04-13,629.5,635.0,624.4,634.53,9538926.0
2026-04-14,643.22,666.26,639.3705,662.49,17817837.0
2026-04-15,667.0,678.5,664.22,671.58,14952561.0
2026-04-16,675.99,677.58,667.75,676.87,9544830.0
2026-04-17,678.6,691.52,675.13,688.55,16283440.0
2026-04-20,681.36,683.38,668.0,670.91,12533951.0
2026-04-21,671.0,676.2,667.33,668.84,8660084.0
2026-04-22,674.355,678.38,669.75,674.72,9215596.0
2026-04-23,663.7,669.56,653.05,659.15,11666952.0
2026-04-24,660.32,680.67,653.8401,675.03,13348278.0
2026-04-27,670.995,682.5,670.84,678.62,12805183.0
2026-04-28,674.24,678.18,665.625,671.34,10606752.0
2026-04-29,668.91,674.25,663.8084,669.12,18947429.0
2026-04-30,619.32,620.85,600.0,611.91,52764906.0
2026-05-01,614.69,618.88,606.11,608.745,21404014.0
2026-05-04,607.935,614.0,602.7501,610.41,16203902.0
2026-05-05,613.31,614.35,600.36,604.96,17171191.0
2026-05-06,601.05,619.95,598.1,612.88,19915345.0
2026-05-07,614.72,624.98,613.5401,616.81,12307364.0
2026-05-08,615.2,616.77,606.0601,609.63,13556892.0
2026-05-11,604.57,604.9069,598.0801,598.86,15940564.0
2026-05-12,594.815,603.745,592.6,603.0,11351530.0
2026-05-13,598.83,619.9,596.6601,616.63,14634382.0
2026-05-14,616.0,623.73,615.0,618.43,10651108.0
2026-05-15,613.99,621.1999,609.31,614.23,13272554.0
